Format Version,1.23,Take Name,Take 2025-12-17 06.35.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.35.01.503 PM,Capture Start Frame,10755390,Total Frames in Take,16256,Total Exported Frames,16256,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,ID,"1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
541,4.508000,1.891573,0.155805,-0.959322
542,4.517000,1.891679,0.155779,-0.958656
543,4.525000,1.891519,0.155711,-0.958060
544,4.533000,1.891171,0.155731,-0.957388
545,4.542000,1.890566,0.155643,-0.956920
546,4.550000,1.889850,0.155755,-0.956829
547,4.558000,1.889219,0.155848,-0.957080
548,4.567000,1.888614,0.155859,-0.957606
549,4.575000,1.888197,0.155862,-0.958253
550,4.583000,1.888159,0.155946,-0.958860
551,4.592000,1.888524,0.156063,-0.959598
552,4.600000,1.889132,0.155982,-0.960166
553,4.608000,1.889776,0.155838,-0.960499
554,4.617000,1.890482,0.155764,-0.960397
555,4.625000,1.891148,0.155828,-0.959947
556,4.633000,1.891551,0.155835,-0.959341
557,4.642000,1.891653,0.155798,-0.958680
558,4.650000,1.891519,0.155726,-0.958080
559,4.658000,1.891169,0.155748,-0.957407
560,4.667000,1.890593,0.155657,-0.956932
561,4.675000,1.889897,0.155736,-0.956803
562,4.683000,1.889264,0.155845,-0.957117
563,4.692000,1.888682,0.155872,-0.957624
564,4.700000,1.888239,0.155857,-0.958270
565,4.708000,1.888187,0.155926,-0.958848
566,4.717000,1.888553,0.156042,-0.959612
567,4.725000,1.889156,0.155992,-0.960191
568,4.733000,1.889781,0.155829,-0.960504
569,4.742000,1.890507,0.155764,-0.960418
570,4.750000,1.891166,0.155826,-0.959988
571,4.758000,1.891572,0.155828,-0.959374
572,4.767000,1.891697,0.155775,-0.958694
573,4.775000,1.891543,0.155709,-0.958111
574,4.783000,1.891216,0.155754,-0.957428
575,4.792000,1.890636,0.155674,-0.956936
576,4.800000,1.889907,0.155776,-0.956814
577,4.808000,1.889272,0.155857,-0.957089
578,4.817000,1.888672,0.155897,-0.957605
579,4.825000,1.888232,0.155887,-0.958234
580,4.833000,1.888175,0.155949,-0.958818
581,4.842000,1.888549,0.156073,-0.959591
582,4.850000,1.889136,0.155960,-0.960145
583,4.858000,1.889778,0.155837,-0.960483
584,4.867000,1.890506,0.155782,-0.960410
585,4.875000,1.891147,0.155822,-0.959977
586,4.883000,1.891570,0.155796,-0.959371
587,4.892000,1.891721,0.155787,-0.958692
588,4.900000,1.891569,0.155728,-0.958078
589,4.908000,1.891241,0.155787,-0.957399
590,4.917000,1.890655,0.155677,-0.956940
591,4.925000,1.889922,0.155758,-0.956804
592,4.933000,1.889295,0.155855,-0.957092
593,4.942000,1.888719,0.155881,-0.957597
594,4.950000,1.888271,0.155873,-0.958244
595,4.958000,1.888200,0.155943,-0.958850
596,4.967000,1.888581,0.156055,-0.959605
597,4.975000,1.889148,0.155975,-0.960166
598,4.983000,1.889782,0.155826,-0.960493
599,4.992000,1.890514,0.155770,-0.960426
600,5.000000,1.891156,0.155835,-0.959984
601,5.008000,1.891581,0.155820,-0.959385
602,5.017000,1.891715,0.155777,-0.958703
603,5.025000,1.891549,0.155704,-0.958119
604,5.033000,1.891228,0.155754,-0.957421
605,5.042000,1.890632,0.155644,-0.956896
606,5.050000,1.889891,0.155723,-0.956812
607,5.058000,1.889283,0.155813,-0.957069
608,5.067000,1.888677,0.155846,-0.957585
609,5.075000,1.888249,0.155849,-0.958217
610,5.083000,1.888160,0.155913,-0.958783
611,5.092000,1.888516,0.156039,-0.959596
612,5.100000,1.889131,0.155964,-0.960136
613,5.108000,1.889772,0.155831,-0.960470
614,5.117000,1.890483,0.155765,-0.960436
615,5.125000,1.891142,0.155830,-0.959985
616,5.133000,1.891569,0.155827,-0.959405
617,5.142000,1.891684,0.155771,-0.958710
618,5.150000,1.891559,0.155711,-0.958066
619,5.158000,1.891245,0.155736,-0.957420
620,5.167000,1.890642,0.155635,-0.956933
621,5.175000,1.889918,0.155744,-0.956796
622,5.183000,1.889301,0.155821,-0.957061
623,5.192000,1.888724,0.155886,-0.957552
624,5.200000,1.888269,0.155872,-0.958208
625,5.208000,1.888197,0.155933,-0.958817
626,5.217000,1.888543,0.156059,-0.959541
627,5.225000,1.889117,0.155975,-0.960154
628,5.233000,1.889764,0.155815,-0.960497
629,5.242000,1.890492,0.155779,-0.960420
630,5.250000,1.891142,0.155846,-0.960002
631,5.258000,1.891571,0.155813,-0.959385
632,5.267000,1.891707,0.155783,-0.958712
633,5.275000,1.891563,0.155741,-0.958121
634,5.283000,1.891247,0.155757,-0.957452
635,5.292000,1.890635,0.155663,-0.956931
636,5.300000,1.889926,0.155755,-0.956788
637,5.308000,1.889290,0.155805,-0.957054
638,5.317000,1.888700,0.155899,-0.957584
639,5.325000,1.888256,0.155838,-0.958187
640,5.333000,1.888182,0.155927,-0.958769
641,5.342000,1.888499,0.156025,-0.959540
642,5.350000,1.889123,0.155972,-0.960118
643,5.358000,1.889765,0.155834,-0.960459
644,5.367000,1.890478,0.155778,-0.960425
645,5.375000,1.891127,0.155818,-0.960011
646,5.383000,1.891567,0.155798,-0.959389
647,5.392000,1.891679,0.155732,-0.958712
648,5.400000,1.891564,0.155690,-0.958088
649,5.408000,1.891262,0.155745,-0.957444
650,5.417000,1.890656,0.155638,-0.956931
651,5.425000,1.889928,0.155731,-0.956799
652,5.433000,1.889319,0.155824,-0.957048
653,5.442000,1.888707,0.155863,-0.957565
654,5.450000,1.888251,0.155843,-0.958193
655,5.458000,1.888188,0.155942,-0.958786
656,5.467000,1.888495,0.156015,-0.959557
657,5.475000,1.889106,0.155960,-0.960116
658,5.483000,1.889744,0.155832,-0.960482
659,5.492000,1.890451,0.155774,-0.960417
660,5.500000,1.891102,0.155810,-0.960027
661,5.508000,1.891554,0.155816,-0.959429
662,5.517000,1.891683,0.155741,-0.958763
663,5.525000,1.891546,0.155712,-0.958168
664,5.533000,1.891264,0.155749,-0.957486
665,5.542000,1.890653,0.155620,-0.956935
666,5.550000,1.889952,0.155735,-0.956808
667,5.558000,1.889304,0.155817,-0.957050
668,5.567000,1.888700,0.155842,-0.957551
669,5.575000,1.888245,0.155851,-0.958205
670,5.583000,1.888162,0.155933,-0.958749
671,5.592000,1.888481,0.156039,-0.959540
672,5.600000,1.889074,0.155954,-0.960104
673,5.608000,1.889716,0.155826,-0.960457
674,5.617000,1.890426,0.155764,-0.960439
675,5.625000,1.891088,0.155810,-0.960032
676,5.633000,1.891541,0.155820,-0.959400
677,5.642000,1.891679,0.155751,-0.958737
678,5.650000,1.891564,0.155703,-0.958110
679,5.658000,1.891240,0.155725,-0.957493
680,5.667000,1.890670,0.155630,-0.956933
681,5.675000,1.889932,0.155728,-0.956809
682,5.683000,1.889292,0.155806,-0.957044
683,5.692000,1.888697,0.155834,-0.957566
684,5.700000,1.888262,0.155844,-0.958193
685,5.708000,1.888164,0.155913,-0.958767
686,5.717000,1.888478,0.156038,-0.959545
687,5.725000,1.889093,0.155954,-0.960103
688,5.733000,1.889740,0.155807,-0.960457
689,5.742000,1.890444,0.155756,-0.960436
690,5.750000,1.891097,0.155805,-0.960039
691,5.758000,1.891541,0.155785,-0.959433
692,5.767000,1.891688,0.155769,-0.958757
693,5.775000,1.891551,0.155689,-0.958149
694,5.783000,1.891263,0.155741,-0.957475
695,5.792000,1.890678,0.155624,-0.956916
696,5.800000,1.889937,0.155711,-0.956785
697,5.808000,1.889310,0.155817,-0.957019
698,5.817000,1.888722,0.155840,-0.957526
699,5.825000,1.888247,0.155825,-0.958181
700,5.833000,1.888147,0.155899,-0.958754
701,5.842000,1.888468,0.156020,-0.959525
702,5.850000,1.889052,0.155960,-0.960109
703,5.858000,1.889702,0.155839,-0.960483
704,5.867000,1.890415,0.155752,-0.960455
705,5.875000,1.891055,0.155810,-0.960059
706,5.883000,1.891536,0.155839,-0.959449
707,5.892000,1.891695,0.155787,-0.958759
708,5.900000,1.891547,0.155677,-0.958171
709,5.908000,1.891257,0.155725,-0.957522
710,5.917000,1.890683,0.155632,-0.956940
711,5.925000,1.889965,0.155734,-0.956813
712,5.933000,1.889335,0.155815,-0.957025
713,5.942000,1.888741,0.155851,-0.957509
714,5.950000,1.888271,0.155796,-0.958147
715,5.958000,1.888171,0.155923,-0.958763
716,5.967000,1.888486,0.156024,-0.959538
717,5.975000,1.889073,0.155980,-0.960096
718,5.983000,1.889701,0.155842,-0.960453
719,5.992000,1.890423,0.155778,-0.960468
720,6.000000,1.891067,0.155822,-0.960055
721,6.008000,1.891525,0.155820,-0.959455
722,6.017000,1.891696,0.155765,-0.958800
723,6.025000,1.891584,0.155704,-0.958178
724,6.033000,1.891292,0.155745,-0.957513
725,6.042000,1.890716,0.155656,-0.956977
726,6.050000,1.889975,0.155728,-0.956811
727,6.058000,1.889351,0.155811,-0.957021
728,6.067000,1.888740,0.155860,-0.957490
729,6.075000,1.888259,0.155844,-0.958138
730,6.083000,1.888162,0.155903,-0.958760
731,6.092000,1.888457,0.156031,-0.959455
732,6.100000,1.888997,0.155986,-0.960070
733,6.108000,1.889650,0.155846,-0.960465
734,6.117000,1.890366,0.155774,-0.960465
735,6.125000,1.891038,0.155819,-0.960075
736,6.133000,1.891528,0.155813,-0.959448
737,6.142000,1.891708,0.155748,-0.958800
738,6.150000,1.891586,0.155719,-0.958188
739,6.158000,1.891294,0.155742,-0.957535
740,6.167000,1.890735,0.155656,-0.956973
741,6.175000,1.890008,0.155725,-0.956811
742,6.183000,1.889368,0.155831,-0.957044
743,6.192000,1.888754,0.155890,-0.957535
744,6.200000,1.888273,0.155892,-0.958132
745,6.208000,1.888157,0.155950,-0.958738
746,6.217000,1.888445,0.156036,-0.959467
747,6.225000,1.889034,0.155964,-0.960081
748,6.233000,1.889692,0.155803,-0.960456
749,6.242000,1.890382,0.155760,-0.960471
750,6.250000,1.891044,0.155837,-0.960067
751,6.258000,1.891495,0.155803,-0.959494
752,6.267000,1.891678,0.155742,-0.958818
753,6.275000,1.891592,0.155693,-0.958138
754,6.283000,1.891276,0.155731,-0.957606
755,6.292000,1.890734,0.155647,-0.956985
756,6.300000,1.890025,0.155695,-0.956804
757,6.308000,1.889368,0.155785,-0.957021
758,6.317000,1.888758,0.155847,-0.957483
759,6.325000,1.888295,0.155851,-0.958127
760,6.333000,1.888161,0.155894,-0.958755
761,6.342000,1.888432,0.156031,-0.959459
762,6.350000,1.889025,0.156002,-0.960050
763,6.358000,1.889652,0.155837,-0.960459
764,6.367000,1.890371,0.155764,-0.960450
765,6.375000,1.891036,0.155810,-0.960103
766,6.383000,1.891527,0.155788,-0.959526
767,6.392000,1.891729,0.155794,-0.958840
768,6.400000,1.891610,0.155730,-0.958231
769,6.408000,1.891341,0.155751,-0.957595
770,6.417000,1.890763,0.155642,-0.956983
771,6.425000,1.890056,0.155701,-0.956815
772,6.433000,1.889397,0.155809,-0.957025
773,6.442000,1.888773,0.155833,-0.957499
774,6.450000,1.888300,0.155819,-0.958109
775,6.458000,1.888138,0.155881,-0.958681
776,6.467000,1.888419,0.155995,-0.959422
777,6.475000,1.889002,0.156007,-0.960012
778,6.483000,1.889628,0.155834,-0.960465
779,6.492000,1.890320,0.155743,-0.960466
780,6.500000,1.891000,0.155801,-0.960091
781,6.508000,1.891498,0.155786,-0.959498
782,6.517000,1.891677,0.155771,-0.958811
783,6.525000,1.891570,0.155689,-0.958206
784,6.533000,1.891309,0.155734,-0.957592
785,6.542000,1.890740,0.155627,-0.957001
786,6.550000,1.890040,0.155688,-0.956827
787,6.558000,1.889405,0.155795,-0.956996
788,6.567000,1.888765,0.155847,-0.957485
789,6.575000,1.888313,0.155848,-0.958089
790,6.583000,1.888155,0.155911,-0.958685
791,6.592000,1.888403,0.156014,-0.959430
792,6.600000,1.888984,0.156014,-0.960023
793,6.608000,1.889596,0.155879,-0.960451
794,6.617000,1.890304,0.155780,-0.960484
795,6.625000,1.891005,0.155820,-0.960123
796,6.633000,1.891517,0.155814,-0.959573
797,6.642000,1.891703,0.155762,-0.958881
798,6.650000,1.891626,0.155709,-0.958260
799,6.658000,1.891379,0.155766,-0.957667
800,6.667000,1.890790,0.155654,-0.957029
801,6.675000,1.890082,0.155724,-0.956843
802,6.683000,1.889426,0.155827,-0.956994
803,6.692000,1.888811,0.155867,-0.957464
804,6.700000,1.888324,0.155841,-0.958077
805,6.708000,1.888163,0.155917,-0.958669
806,6.717000,1.888407,0.156027,-0.959390
807,6.725000,1.888974,0.156008,-0.959997
808,6.733000,1.889591,0.155851,-0.960438
809,6.742000,1.890307,0.155776,-0.960489
810,6.750000,1.890984,0.155826,-0.960146
811,6.758000,1.891492,0.155826,-0.959563
812,6.767000,1.891688,0.155806,-0.958906
813,6.775000,1.891623,0.155740,-0.958259
814,6.783000,1.891348,0.155747,-0.957665
815,6.792000,1.890791,0.155680,-0.957051
816,6.800000,1.890082,0.155692,-0.956819
817,6.808000,1.889423,0.155824,-0.956968
818,6.817000,1.888814,0.155860,-0.957459
819,6.825000,1.888315,0.155827,-0.958023
820,6.833000,1.888143,0.155910,-0.958640
821,6.842000,1.888395,0.155979,-0.959359
822,6.850000,1.888976,0.156037,-0.959989
823,6.858000,1.889592,0.155856,-0.960425
824,6.867000,1.890303,0.155764,-0.960485
825,6.875000,1.890980,0.155809,-0.960138
826,6.883000,1.891493,0.155833,-0.959554
827,6.892000,1.891679,0.155811,-0.958912
828,6.900000,1.891610,0.155717,-0.958277
829,6.908000,1.891359,0.155762,-0.957644
830,6.917000,1.890807,0.155667,-0.957018
831,6.925000,1.890102,0.155700,-0.956807
832,6.933000,1.889448,0.155818,-0.956961
833,6.942000,1.888844,0.155874,-0.957411
834,6.950000,1.888319,0.155830,-0.958052
835,6.958000,1.888130,0.155889,-0.958651
836,6.967000,1.888361,0.155995,-0.959330
837,6.975000,1.888931,0.156009,-0.959975
838,6.983000,1.889544,0.155854,-0.960414
839,6.992000,1.890297,0.155797,-0.960459
840,7.000000,1.890949,0.155812,-0.960165
841,7.008000,1.891461,0.155848,-0.959554
842,7.017000,1.891682,0.155798,-0.958919
843,7.025000,1.891615,0.155704,-0.958258
844,7.033000,1.891364,0.155757,-0.957679
845,7.042000,1.890816,0.155669,-0.957026
846,7.050000,1.890117,0.155711,-0.956815
847,7.058000,1.889444,0.155801,-0.956971
848,7.067000,1.888871,0.155873,-0.957401
849,7.075000,1.888332,0.155838,-0.958061
850,7.083000,1.888149,0.155903,-0.958623
851,7.092000,1.888361,0.155993,-0.959314
852,7.100000,1.888916,0.156034,-0.959959
853,7.108000,1.889536,0.155865,-0.960410
854,7.117000,1.890247,0.155754,-0.960485
855,7.125000,1.890918,0.155805,-0.960173
856,7.133000,1.891461,0.155839,-0.959585
857,7.142000,1.891652,0.155779,-0.958973
858,7.150000,1.891603,0.155701,-0.958291
859,7.158000,1.891369,0.155768,-0.957691
860,7.167000,1.890820,0.155698,-0.957037
861,7.175000,1.890130,0.155697,-0.956822
862,7.183000,1.889457,0.155802,-0.956927
863,7.192000,1.888860,0.155889,-0.957375
864,7.200000,1.888339,0.155861,-0.958003
865,7.208000,1.888135,0.155902,-0.958623
866,7.217000,1.888344,0.156027,-0.959284
867,7.225000,1.888873,0.156044,-0.959930
868,7.233000,1.889499,0.155898,-0.960412
869,7.242000,1.890225,0.155788,-0.960464
870,7.250000,1.890894,0.155819,-0.960174
871,7.258000,1.891404,0.155828,-0.959577
872,7.267000,1.891654,0.155794,-0.958927
873,7.275000,1.891609,0.155727,-0.958294
874,7.283000,1.891366,0.155758,-0.957712
875,7.292000,1.890849,0.155683,-0.957053
876,7.300000,1.890143,0.155699,-0.956824
877,7.308000,1.889457,0.155796,-0.956940
878,7.317000,1.888878,0.155862,-0.957354
879,7.325000,1.888334,0.155820,-0.957987
880,7.333000,1.888135,0.155889,-0.958574
881,7.342000,1.888323,0.155971,-0.959273
882,7.350000,1.888882,0.156042,-0.959927
883,7.358000,1.889506,0.155889,-0.960410
884,7.367000,1.890210,0.155769,-0.960487
885,7.375000,1.890896,0.155807,-0.960204
886,7.383000,1.891436,0.155826,-0.959612
887,7.392000,1.891667,0.155761,-0.959011
888,7.400000,1.891632,0.155710,-0.958314
889,7.408000,1.891383,0.155739,-0.957750
890,7.417000,1.890860,0.155681,-0.957085
891,7.425000,1.890161,0.155676,-0.956817
892,7.433000,1.889480,0.155785,-0.956947
893,7.442000,1.888900,0.155861,-0.957364
894,7.450000,1.888386,0.155840,-0.957970
895,7.458000,1.888154,0.155883,-0.958602
896,7.467000,1.888336,0.155980,-0.959274
897,7.475000,1.888901,0.156045,-0.959910
898,7.483000,1.889518,0.155883,-0.960423
899,7.492000,1.890220,0.155763,-0.960511
900,7.500000,1.890902,0.155789,-0.960229
901,7.508000,1.891453,0.155832,-0.959651
902,7.517000,1.891708,0.155802,-0.959006
903,7.525000,1.891641,0.155684,-0.958358
904,7.533000,1.891431,0.155732,-0.957749
905,7.542000,1.890895,0.155668,-0.957095
906,7.550000,1.890210,0.155699,-0.956833
907,7.558000,1.889519,0.155792,-0.956949
908,7.567000,1.888936,0.155864,-0.957365
909,7.575000,1.888408,0.155850,-0.957978
910,7.583000,1.888181,0.155899,-0.958592
911,7.592000,1.888350,0.155980,-0.959271
912,7.600000,1.888902,0.156043,-0.959917
913,7.608000,1.889502,0.155875,-0.960393
914,7.617000,1.890220,0.155787,-0.960505
915,7.625000,1.890897,0.155806,-0.960207
916,7.633000,1.891443,0.155831,-0.959636
917,7.642000,1.891697,0.155794,-0.958978
918,7.650000,1.891651,0.155716,-0.958326
919,7.658000,1.891417,0.155748,-0.957787
920,7.667000,1.890882,0.155675,-0.957090
921,7.675000,1.890214,0.155681,-0.956816
922,7.683000,1.889527,0.155815,-0.956928
923,7.692000,1.888909,0.155841,-0.957393
924,7.700000,1.888410,0.155849,-0.957952
925,7.708000,1.888157,0.155869,-0.958555
926,7.717000,1.888308,0.155958,-0.959213
927,7.725000,1.888866,0.156048,-0.959888
928,7.733000,1.889461,0.155874,-0.960397
929,7.742000,1.890165,0.155764,-0.960498
930,7.750000,1.890862,0.155809,-0.960202
931,7.758000,1.891391,0.155796,-0.959621
932,7.767000,1.891662,0.155794,-0.958994
933,7.775000,1.891620,0.155721,-0.958339
934,7.783000,1.891400,0.155704,-0.957755
935,7.792000,1.890887,0.155651,-0.957059
936,7.800000,1.890194,0.155680,-0.956809
937,7.808000,1.889508,0.155785,-0.956912
938,7.817000,1.888904,0.155847,-0.957336
939,7.825000,1.888370,0.155845,-0.957941
940,7.833000,1.888142,0.155873,-0.958561
941,7.842000,1.888290,0.155969,-0.959200
942,7.850000,1.888835,0.156021,-0.959881
943,7.858000,1.889436,0.155889,-0.960391
944,7.867000,1.890174,0.155799,-0.960483
945,7.875000,1.890848,0.155788,-0.960186
946,7.883000,1.891379,0.155813,-0.959668
947,7.892000,1.891647,0.155791,-0.958986
948,7.900000,1.891601,0.155709,-0.958353
949,7.908000,1.891394,0.155750,-0.957771
950,7.917000,1.890868,0.155691,-0.957092
951,7.925000,1.890197,0.155693,-0.956830
952,7.933000,1.889502,0.155797,-0.956928
953,7.942000,1.888897,0.155879,-0.957303
954,7.950000,1.888377,0.155853,-0.957903
955,7.958000,1.888125,0.155892,-0.958551
956,7.967000,1.888309,0.155976,-0.959228
957,7.975000,1.888855,0.156021,-0.959905
958,7.983000,1.889448,0.155893,-0.960414
959,7.992000,1.890170,0.155808,-0.960509
960,8.000000,1.890858,0.155815,-0.960232
961,8.008000,1.891390,0.155828,-0.959673
962,8.017000,1.891640,0.155801,-0.959040
963,8.025000,1.891628,0.155741,-0.958374
964,8.033000,1.891406,0.155753,-0.957806
965,8.042000,1.890902,0.155717,-0.957131
966,8.050000,1.890232,0.155739,-0.956837
967,8.058000,1.889552,0.155861,-0.956917
968,8.067000,1.888949,0.155907,-0.957341
969,8.075000,1.888400,0.155896,-0.957956
970,8.083000,1.888138,0.155919,-0.958593
971,8.092000,1.888296,0.156034,-0.959217
972,8.100000,1.888872,0.156095,-0.959891
973,8.108000,1.889447,0.155900,-0.960412
974,8.117000,1.890164,0.155822,-0.960507
975,8.125000,1.890861,0.155839,-0.960226
976,8.133000,1.891410,0.155865,-0.959669
977,8.142000,1.891674,0.155826,-0.959020
978,8.150000,1.891632,0.155765,-0.958391
979,8.158000,1.891422,0.155784,-0.957825
980,8.167000,1.890909,0.155734,-0.957145
981,8.175000,1.890238,0.155706,-0.956858
982,8.183000,1.889550,0.155815,-0.956937
983,8.192000,1.888951,0.155860,-0.957327
984,8.200000,1.888411,0.155853,-0.957950
985,8.208000,1.888164,0.155918,-0.958538
986,8.217000,1.888306,0.155999,-0.959215
987,8.225000,1.888837,0.156060,-0.959896
988,8.233000,1.889442,0.155901,-0.960394
989,8.242000,1.890136,0.155780,-0.960553
990,8.250000,1.890836,0.155836,-0.960262
991,8.258000,1.891394,0.155841,-0.959698
992,8.267000,1.891652,0.155821,-0.959091
993,8.275000,1.891642,0.155749,-0.958419
994,8.283000,1.891444,0.155723,-0.957806
995,8.292000,1.890938,0.155691,-0.957138
996,8.300000,1.890258,0.155696,-0.956814
997,8.308000,1.889550,0.155795,-0.956913
998,8.317000,1.888977,0.155871,-0.957320
999,8.325000,1.888413,0.155872,-0.957930
1000,8.333000,1.888144,0.155891,-0.958581
1001,8.342000,1.888285,0.155976,-0.959210
1002,8.350000,1.888825,0.156073,-0.959889
1003,8.358000,1.889427,0.155922,-0.960408
1004,8.367000,1.890131,0.155800,-0.960517
1005,8.375000,1.890826,0.155818,-0.960257
1006,8.383000,1.891387,0.155833,-0.959701
1007,8.392000,1.891660,0.155816,-0.959048
1008,8.400000,1.891631,0.155747,-0.958404
1009,8.408000,1.891409,0.155743,-0.957838
1010,8.417000,1.890920,0.155691,-0.957120
1011,8.425000,1.890235,0.155669,-0.956839
1012,8.433000,1.889539,0.155778,-0.956916
1013,8.442000,1.888952,0.155887,-0.957282
1014,8.450000,1.888392,0.155854,-0.957896
1015,8.458000,1.888136,0.155889,-0.958536
1016,8.467000,1.888271,0.155955,-0.959120
1017,8.475000,1.888778,0.156044,-0.959827
1018,8.483000,1.889396,0.155897,-0.960367
1019,8.492000,1.890122,0.155795,-0.960508
1020,8.500000,1.890817,0.155828,-0.960251
1021,8.508000,1.891380,0.155851,-0.959684
1022,8.517000,1.891641,0.155828,-0.959085
1023,8.525000,1.891621,0.155764,-0.958383
1024,8.533000,1.891409,0.155760,-0.957844
1025,8.542000,1.890931,0.155703,-0.957144
1026,8.550000,1.890289,0.155700,-0.956856
1027,8.558000,1.889602,0.155827,-0.956914
1028,8.567000,1.888997,0.155888,-0.957320
1029,8.575000,1.888451,0.155862,-0.957876
1030,8.583000,1.888147,0.155905,-0.958513
1031,8.592000,1.888253,0.155999,-0.959142
1032,8.600000,1.888786,0.156042,-0.959844
1033,8.608000,1.889397,0.155908,-0.960389
1034,8.617000,1.890114,0.155782,-0.960534
1035,8.625000,1.890776,0.155803,-0.960276
1036,8.633000,1.891351,0.155845,-0.959719
1037,8.642000,1.891655,0.155829,-0.959102
1038,8.650000,1.891653,0.155756,-0.958426
1039,8.658000,1.891436,0.155782,-0.957861
1040,8.667000,1.890951,0.155707,-0.957181
1041,8.675000,1.890287,0.155704,-0.956869
1042,8.683000,1.889592,0.155819,-0.956904
1043,8.692000,1.888988,0.155886,-0.957298
1044,8.700000,1.888433,0.155896,-0.957869
1045,8.708000,1.888135,0.155893,-0.958498
1046,8.717000,1.888255,0.155974,-0.959110
1047,8.725000,1.888759,0.156068,-0.959824
1048,8.733000,1.889355,0.155887,-0.960329
1049,8.742000,1.890061,0.155800,-0.960503
1050,8.750000,1.890750,0.155801,-0.960257
1051,8.758000,1.891330,0.155841,-0.959697
1052,8.767000,1.891641,0.155805,-0.959079
1053,8.775000,1.891641,0.155704,-0.958410
1054,8.783000,1.891425,0.155763,-0.957870
1055,8.792000,1.890940,0.155686,-0.957164
1056,8.800000,1.890286,0.155655,-0.956842
1057,8.808000,1.889598,0.155820,-0.956876
1058,8.817000,1.888975,0.155873,-0.957257
1059,8.825000,1.888431,0.155871,-0.957840
1060,8.833000,1.888121,0.155864,-0.958446
1061,8.842000,1.888213,0.155923,-0.959068
1062,8.850000,1.888719,0.156001,-0.959814
1063,8.858000,1.889316,0.155873,-0.960359
1064,8.867000,1.890030,0.155757,-0.960536
1065,8.875000,1.890733,0.155754,-0.960291
1066,8.883000,1.891333,0.155792,-0.959755
1067,8.892000,1.891640,0.155775,-0.959139
