Format Version,1.23,Take Name,Take 2025-12-17 06.57.16 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.57.16.807 PM,Capture Start Frame,10915629,Total Frames in Take,40845,Total Exported Frames,40845,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036
,ID,"1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
11530,96.083000,0.446315,0.201735,-0.259639,,,
11531,96.092000,0.450784,0.201579,-0.259471,,,
11532,96.100000,0.455765,0.201849,-0.258874,,,
11533,96.108000,0.460572,0.201906,-0.258246,,,
11534,96.117000,0.465153,0.201906,-0.257746,,,
11535,96.125000,0.469733,0.201606,-0.257218,,,
11536,96.133000,0.474269,0.201531,-0.256700,,,
11537,96.142000,0.478879,0.201543,-0.255943,,,
11538,96.150000,0.483947,0.201573,-0.255098,,,
11539,96.158000,0.488790,0.201568,-0.254548,,,
11540,96.167000,0.493506,0.201324,-0.254043,,,
11541,96.175000,0.498318,0.201238,-0.253260,,,
11542,96.183000,0.503110,0.201189,-0.252471,,,
11543,96.192000,0.507914,0.201223,-0.251564,,,
11544,96.200000,0.512637,0.201152,-0.250447,,,
11545,96.208000,0.517277,0.201137,-0.249565,,,
11546,96.217000,0.521243,0.201174,-0.248340,,,
11547,96.225000,0.525141,0.201222,-0.246686,,,
11548,96.233000,0.530078,0.201279,-0.245810,,,
11549,96.242000,0.534904,0.201254,-0.245262,,,
11550,96.250000,0.538975,0.200994,-0.243887,,,
11551,96.258000,0.543688,0.200861,-0.241924,,,
11552,96.267000,0.548636,0.200955,-0.240594,,,
11553,96.275000,0.553192,0.201083,-0.239359,,,
11554,96.283000,0.557986,0.201144,-0.237621,,,
11555,96.292000,0.562534,0.200891,-0.236270,,,
11556,96.300000,0.566843,0.200776,-0.234814,,,
11557,96.308000,0.571495,0.200733,-0.232807,,,
11558,96.317000,0.576250,0.200837,-0.231151,,,
11559,96.325000,0.580648,0.200934,-0.229783,,,
11560,96.333000,0.585331,0.200790,-0.227715,,,
11561,96.342000,0.589931,0.200677,-0.225757,,,
11562,96.350000,0.594163,0.200548,-0.224272,,,
11563,96.358000,0.598487,0.200617,-0.222520,,,
11564,96.367000,0.603165,0.200741,-0.220383,,,
11565,96.375000,0.607666,0.200639,-0.218258,,,
11566,96.383000,0.611956,0.200437,-0.216125,,,
11567,96.392000,0.615994,0.200234,-0.214442,,,
11568,96.400000,0.620259,0.200023,-0.213057,,,
11569,96.408000,0.624809,0.200020,-0.211106,,,
11570,96.417000,0.629007,0.199839,-0.208796,,,
11571,96.425000,0.633262,0.199619,-0.206800,,,
11572,96.433000,0.637656,0.199564,-0.204966,,,
11573,96.442000,0.641698,0.199722,-0.202693,,,
11574,96.450000,0.645798,0.199565,-0.200200,,,
11575,96.458000,0.650153,0.199514,-0.198061,,,
11576,96.467000,0.654291,0.199686,-0.195589,,,
11577,96.475000,0.658241,0.200007,-0.192428,,,
11578,96.483000,0.662405,0.200272,-0.189556,,,
11579,96.492000,0.666465,0.200178,-0.187523,,,
11580,96.500000,0.670529,0.199902,-0.185396,,,
11581,96.508000,0.674623,0.199545,-0.183187,,,
11582,96.517000,0.678681,0.199561,-0.180963,,,
11583,96.525000,0.682692,0.199668,-0.178061,,,
11584,96.533000,0.686585,0.199696,-0.175341,,,
11585,96.542000,0.690495,0.199385,-0.173083,,,
11586,96.550000,0.694696,0.199297,-0.170562,,,
11587,96.558000,0.698812,0.199275,-0.167761,,,
11588,96.567000,0.702630,0.199546,-0.164761,,,
11589,96.575000,0.706284,0.199402,-0.161945,,,
11590,96.583000,0.710261,0.199221,-0.159466,,,
11591,96.592000,0.714270,0.198912,-0.156856,,,
11592,96.600000,0.717898,0.198845,-0.153727,,,
11593,96.608000,0.721548,0.198871,-0.150678,,,
11594,96.617000,0.725462,0.198927,-0.147806,,,
11595,96.625000,0.729879,0.198942,-0.145099,,,
11596,96.633000,0.734645,0.198991,-0.142090,,,
11597,96.642000,0.738594,0.199125,-0.138822,,,
11598,96.650000,0.741663,0.198954,-0.135859,,,
11599,96.658000,0.745169,0.198734,-0.132837,,,
11600,96.667000,0.749223,0.198602,-0.129671,,,
11601,96.675000,0.752962,0.198763,-0.126454,,,
11602,96.683000,0.755797,0.199025,-0.123041,,,
11603,96.692000,0.758409,0.199055,-0.119807,,,
11604,96.700000,0.762097,0.198930,-0.116434,,,
11605,96.708000,0.765581,0.198710,-0.113487,,,
11606,96.717000,0.768220,0.198558,-0.110091,,,
11607,96.725000,0.771556,0.198444,-0.106284,,,
11608,96.733000,0.775052,0.198556,-0.103384,,,
11609,96.742000,0.778482,0.198397,-0.100484,,,
11610,96.750000,0.782103,0.198417,-0.096567,,,
11611,96.758000,0.785020,0.198204,-0.092978,,,
11612,96.767000,0.788028,0.198143,-0.089917,,,
11613,96.775000,0.791557,0.198343,-0.086157,,,
11614,96.783000,0.794579,0.198363,-0.082393,,,
11615,96.792000,0.797149,0.198292,-0.078710,,,
11616,96.800000,0.800512,0.198163,-0.075062,,,
11617,96.808000,0.803566,0.198030,-0.071468,,,
11618,96.817000,0.806160,0.198070,-0.067823,,,
11619,96.825000,0.809198,0.198074,-0.063708,,,
11620,96.833000,0.812151,0.197950,-0.060147,,,
11621,96.842000,0.814967,0.197826,-0.056480,,,
11622,96.850000,0.817922,0.197753,-0.052337,,,
11623,96.858000,0.820767,0.197711,-0.048638,,,
11624,96.867000,0.823298,0.197492,-0.044954,,,
11625,96.875000,0.825730,0.197476,-0.040830,,,
11626,96.883000,0.828540,0.197393,-0.037064,,,
11627,96.892000,0.831000,0.197282,-0.033288,,,
11628,96.900000,0.833299,0.197216,-0.029160,,,
11629,96.908000,0.835922,0.197363,-0.025030,,,
11630,96.917000,0.838190,0.197938,-0.020388,,,
11631,96.925000,0.840209,0.198373,-0.014756,,,
11632,96.933000,0.842192,0.198418,-0.009675,,,
11633,96.942000,0.844326,0.198079,-0.006238,,,
11634,96.950000,0.846505,0.197866,-0.002812,,,
11635,96.958000,0.849034,0.198031,0.002055,,,
11636,96.967000,0.851553,0.198243,0.006904,,,
11637,96.975000,0.853633,0.198268,0.010684,,,
11638,96.983000,0.855466,0.198040,0.014612,,,
11639,96.992000,0.857558,0.197942,0.019089,,,
11640,97.000000,0.859858,0.197893,0.023467,,,
11641,97.008000,0.862020,0.197934,0.027875,,,
11642,97.017000,0.863849,0.197883,0.032047,,,
11643,97.025000,0.865566,0.197873,0.036384,,,
11644,97.033000,0.867373,0.197819,0.040948,,,
11645,97.042000,0.869106,0.197771,0.045179,,,
11646,97.050000,0.871026,0.197707,0.049405,,,
11647,97.058000,0.872919,0.197682,0.053846,,,
11648,97.067000,0.874610,0.197635,0.058296,,,
11649,97.075000,0.876317,0.197554,0.062557,,,
11650,97.083000,0.878229,0.197526,0.066963,,,
11651,97.092000,0.879723,0.197468,0.071443,,,
11652,97.100000,0.880967,0.197399,0.076045,,,
11653,97.108000,0.882593,0.197377,0.080548,,,
11654,97.117000,0.883898,0.197338,0.084872,,,
11655,97.125000,0.884818,0.197322,0.089642,,,
11656,97.133000,0.886212,0.197396,0.094708,,,
11657,97.142000,0.887326,0.197302,0.099686,,,
11658,97.150000,0.888699,0.197216,0.104012,,,
11659,97.158000,0.890418,0.197241,0.107675,,,
11660,97.167000,0.891758,0.197303,0.113087,,,
11661,97.175000,0.892992,0.197106,0.118840,,,
11662,97.183000,0.894502,0.197001,0.122925,,,
11663,97.192000,0.895834,0.196806,0.126930,,,
11664,97.200000,0.897282,0.196856,0.132554,,,
11665,97.208000,0.898162,0.197036,0.137238,,,
11666,97.217000,0.898173,0.196970,0.140785,,,
11667,97.225000,0.899511,0.196867,0.145708,,,
11668,97.233000,0.901050,0.196807,0.150741,,,
11669,97.242000,0.901390,0.196819,0.155065,,,
11670,97.250000,0.902243,0.196895,0.159840,,,
11671,97.258000,0.903448,0.196929,0.164358,,,
11672,97.267000,0.904210,0.196908,0.168968,,,
11673,97.275000,0.904766,0.196879,0.174065,,,
11674,97.283000,0.905498,0.196735,0.178486,,,
11675,97.292000,0.906666,0.196723,0.182899,,,
11676,97.300000,0.907534,0.196915,0.188143,,,
11677,97.308000,0.907939,0.196894,0.193076,,,
11678,97.317000,0.908769,0.196784,0.197404,,,
11679,97.325000,0.909809,0.196719,0.202038,,,
11680,97.333000,0.910118,0.196793,0.206811,,,
11681,97.342000,0.910521,0.196905,0.211546,,,
11682,97.350000,0.911586,0.196770,0.216190,,,
11683,97.358000,0.912266,0.196594,0.220697,,,
11684,97.367000,0.912609,0.196604,0.225520,,,
11685,97.375000,0.913415,0.196610,0.230293,,,
11686,97.383000,0.914362,0.196646,0.234551,,,
11687,97.392000,0.914938,0.196574,0.238947,,,
11688,97.400000,0.915435,0.196532,0.243623,,,
11689,97.408000,0.916089,0.196286,0.247691,,,
11690,97.417000,0.916677,0.196021,0.251909,,,
11691,97.425000,0.917517,0.196112,0.256595,,,
11692,97.433000,0.918839,0.196575,0.261565,,,
11693,97.442000,0.919258,0.196616,0.265996,,,
11694,97.450000,0.919704,0.196318,0.270442,,,
11695,97.458000,0.920939,0.195926,0.274679,,,
11696,97.467000,0.922047,0.195760,0.278342,,,
11697,97.475000,0.922817,0.196250,0.283222,,,
11698,97.483000,0.923110,0.196565,0.288472,,,
11699,97.492000,0.923254,0.196435,0.292374,,,
11700,97.500000,0.924093,0.196071,0.296230,,,
11701,97.508000,0.925023,0.195814,0.300398,,,
11702,97.517000,0.925596,0.195828,0.304334,,,
11703,97.525000,0.926156,0.196157,0.309063,,,
11704,97.533000,0.926676,0.196188,0.313477,,,
11705,97.542000,0.927290,0.196033,0.317404,,,
11706,97.550000,0.927971,0.196019,0.321653,,,
11707,97.558000,0.928446,0.196134,0.326131,,,
11708,97.567000,0.928930,0.196446,0.330631,,,
11709,97.575000,0.929627,0.196498,0.335047,,,
11710,97.583000,0.930170,0.196352,0.338977,,,
11711,97.592000,0.930858,0.196187,0.342904,,,
11712,97.600000,0.931501,0.196269,0.347099,,,
11713,97.608000,0.932095,0.196368,0.351196,,,
11714,97.617000,0.932741,0.196477,0.355250,,,
11715,97.625000,0.933468,0.196353,0.359288,,,
11716,97.633000,0.934114,0.196202,0.363241,,,
11717,97.642000,0.934544,0.196245,0.367159,,,
11718,97.650000,0.935343,0.196287,0.371336,,,
11719,97.658000,0.936055,0.196408,0.375535,,,
11720,97.667000,0.936521,0.196434,0.379732,,,
11721,97.675000,0.937282,0.196286,0.383763,,,
11722,97.683000,0.938138,0.196161,0.387912,,,
11723,97.692000,0.938838,0.196023,0.392092,,,
11724,97.700000,0.939444,0.196193,0.396307,,,
11725,97.708000,0.940100,0.196323,0.400430,,,
11726,97.717000,0.940739,0.196239,0.404439,,,
11727,97.725000,0.941419,0.196145,0.408591,,,
11728,97.733000,0.942386,0.195951,0.412299,,,
11729,97.742000,0.943712,0.195969,0.415105,,,
11730,97.750000,0.944259,0.196195,0.419102,,,
11731,97.758000,0.944296,0.196255,0.423871,,,
11732,97.767000,0.945029,0.195935,0.427555,,,
11733,97.775000,0.946467,0.195771,0.431592,,,
11734,97.783000,0.947012,0.195901,0.435272,,,
11735,97.792000,0.946350,0.196103,0.438040,,,
11736,97.800000,0.946812,0.196297,0.442697,,,
11737,97.808000,0.948063,0.196300,0.447446,,,
11738,97.817000,0.948793,0.195861,0.450693,,,
11739,97.825000,0.949522,0.195730,0.454721,,,
11740,97.833000,0.949957,0.195744,0.458604,,,
11741,97.842000,0.951061,0.195864,0.462958,,,
11742,97.850000,0.952038,0.195999,0.467682,,,
11743,97.858000,0.952163,0.195895,0.471459,,,
11744,97.867000,0.953002,0.195789,0.475379,,,
11745,97.875000,0.954288,0.195724,0.479886,,,
11746,97.883000,0.954825,0.195777,0.484018,,,
11747,97.892000,0.955324,0.195816,0.488346,,,
11748,97.900000,0.956272,0.195683,0.492745,,,
11749,97.908000,0.956996,0.195680,0.496800,,,
11750,97.917000,0.957737,0.195673,0.501156,,,
11751,97.925000,0.958458,0.195673,0.505603,,,
11752,97.933000,0.959195,0.195605,0.509698,,,
11753,97.942000,0.960088,0.195529,0.514050,,,
11754,97.950000,0.960789,0.195597,0.518298,,,
11755,97.958000,0.961549,0.195560,0.522633,,,
11756,97.967000,0.962372,0.195572,0.527047,,,
11757,97.975000,0.963101,0.195509,0.531182,,,
11758,97.983000,0.964016,0.195311,0.535674,,,
11759,97.992000,0.964794,0.195338,0.540295,,,
11760,98.000000,0.965547,0.195259,0.544307,,,
11761,98.008000,0.966335,0.195191,0.548429,,,
11762,98.017000,0.966950,0.195144,0.552958,,,
11763,98.025000,0.968031,0.195332,0.557546,,,
11764,98.033000,0.969745,0.195695,0.562187,,,
11765,98.042000,0.970366,0.195857,0.566399,,,
11766,98.050000,0.970853,0.195493,0.570915,,,
11767,98.058000,0.971857,0.195276,0.575450,,,
11768,98.067000,0.972628,0.195302,0.579801,,,
11769,98.075000,0.972780,0.196300,0.585661,,,
11770,98.083000,0.972236,0.197234,0.591888,,,
11771,98.092000,0.972337,0.197348,0.596761,,,
11772,98.100000,0.973268,0.197081,0.600536,,,
11773,98.108000,0.974367,0.196250,0.604203,,,
11774,98.117000,0.975686,0.195859,0.608296,,,
11775,98.125000,0.976374,0.196250,0.612980,,,
11776,98.133000,0.976949,0.196749,0.618482,,,
11777,98.142000,0.978094,0.196892,0.622785,,,
11778,98.150000,0.978938,0.196499,0.626206,,,
11779,98.158000,0.979731,0.196206,0.630833,,,
11780,98.167000,0.980980,0.196435,0.635304,,,
11781,98.175000,0.982125,0.196568,0.638741,,,
11782,98.183000,0.983263,0.196745,0.643287,,,
11783,98.192000,0.984277,0.196513,0.647673,,,
11784,98.200000,0.984990,0.196289,0.651146,,,
11785,98.208000,0.986454,0.196222,0.655081,,,
11786,98.217000,0.988067,0.196580,0.659308,,,
11787,98.225000,0.988704,0.196727,0.663082,,,
11788,98.233000,0.989861,0.196597,0.667048,,,
11789,98.242000,0.991275,0.196413,0.670555,,,
11790,98.250000,0.992609,0.196193,0.673950,,,
11791,98.258000,0.994120,0.196242,0.677913,,,
11792,98.267000,0.995361,0.196306,0.681557,,,
11793,98.275000,0.996782,0.196259,0.684985,,,
11794,98.283000,0.998282,0.196327,0.688797,,,
11795,98.292000,0.999697,0.196187,0.692269,,,
11796,98.300000,1.001471,0.196113,0.695390,,,
11797,98.308000,1.003368,0.196076,0.698014,,,
11798,98.317000,1.005070,0.196274,0.701690,,,
11799,98.325000,1.006390,0.196233,0.705858,,,
11800,98.333000,1.007476,0.196184,0.709035,,,
11801,98.342000,1.009258,0.195960,0.711515,,,
11802,98.350000,1.011384,0.196141,0.715432,,,
11803,98.358000,1.013096,0.196218,0.719426,,,
11804,98.367000,1.014443,0.196229,0.722737,,,
11805,98.375000,1.016328,0.196070,0.725854,,,
11806,98.383000,1.018188,0.195987,0.729234,,,
11807,98.392000,1.020047,0.196030,0.733070,,,
11808,98.400000,1.021851,0.196204,0.737209,,,
11809,98.408000,1.023998,0.195985,0.740527,,,
11810,98.417000,1.025904,0.195979,0.743991,,,
11811,98.425000,1.027832,0.195907,0.748181,,,
11812,98.433000,1.029858,0.195800,0.751868,,,
11813,98.442000,1.032023,0.195796,0.755091,,,
11814,98.450000,1.033859,0.195863,0.759061,,,
11815,98.458000,1.035039,0.195855,0.762819,,,
11816,98.467000,1.037145,0.195790,0.766495,,,
11817,98.475000,1.039214,0.195654,0.769898,,,
11818,98.483000,1.040529,0.195618,0.773315,,,
11819,98.492000,1.042539,0.195744,0.777388,,,
11820,98.500000,1.044397,0.195786,0.781308,,,
11821,98.508000,1.045900,0.195735,0.784765,,,
11822,98.517000,1.048071,0.195663,0.788622,,,
11823,98.525000,1.049814,0.195644,0.792477,,,
11824,98.533000,1.051554,0.195674,0.796447,,,
11825,98.542000,1.053557,0.195590,0.800226,,,
11826,98.550000,1.055091,0.195688,0.804132,,,
11827,98.558000,1.056970,0.195587,0.808129,,,
11828,98.567000,1.058792,0.195631,0.812008,,,
11829,98.575000,1.060504,0.195534,0.815603,,,
11830,98.583000,1.062336,0.195545,0.819658,,,
11831,98.592000,1.064130,0.195552,0.823582,,,
11832,98.600000,1.066451,0.195632,0.827430,,,
11833,98.608000,1.068883,0.195852,0.831617,,,
11834,98.617000,1.070495,0.195998,0.835524,,,
11835,98.625000,1.072031,0.195916,0.839635,,,
11836,98.633000,1.074181,0.195686,0.843527,,,
11837,98.642000,1.075846,0.195555,0.846982,,,
11838,98.650000,1.077447,0.195675,0.851078,,,
11839,98.658000,1.079352,0.195916,0.855514,,,
11840,98.667000,1.081237,0.195816,0.859400,,,
11841,98.675000,1.082832,0.195658,0.863290,,,
11842,98.683000,1.084669,0.195349,0.867092,,,
11843,98.692000,1.086658,0.195432,0.870848,,,
11844,98.700000,1.088683,0.195539,0.875171,,,
11845,98.708000,1.090547,0.195677,0.879491,,,
11846,98.717000,1.092314,0.195663,0.883293,,,
11847,98.725000,1.094264,0.195412,0.887166,,,
11848,98.733000,1.096060,0.195475,0.891394,,,
11849,98.742000,1.097923,0.195460,0.895496,,,
11850,98.750000,1.099763,0.195340,0.899333,,,
11851,98.758000,1.101755,0.195352,0.903405,,,
11852,98.767000,1.103512,0.195460,0.907732,,,
11853,98.775000,1.105133,0.195547,0.911939,,,
11854,98.783000,1.107360,0.195509,0.915566,,,
11855,98.792000,1.109452,0.195364,0.919638,,,
11856,98.800000,1.111193,0.195405,0.923887,,,
11857,98.808000,1.112972,0.195335,0.927643,,,
11858,98.817000,1.115112,0.195422,0.931795,,,
11859,98.825000,1.117161,0.195299,0.936132,,,
11860,98.833000,1.118737,0.195303,0.939993,,,
11861,98.842000,1.120542,0.195288,0.943935,,,
11862,98.850000,1.122392,0.195331,0.948205,,,
11863,98.858000,1.123955,0.195338,0.952296,,,
11864,98.867000,1.125640,0.195231,0.956296,,,
11865,98.875000,1.127507,0.195191,0.960197,,,
11866,98.883000,1.129362,0.195170,0.964317,,,
11867,98.892000,1.131005,0.195353,0.968693,,,
11868,98.900000,1.132769,0.195336,0.972567,,,
11869,98.908000,1.134607,0.195277,0.976493,,,
11870,98.917000,1.136543,0.195254,0.980625,,,
11871,98.925000,1.138361,0.195250,0.984699,,,
11872,98.933000,1.140180,0.195248,0.988939,,,
11873,98.942000,1.142157,0.195326,0.993517,,,
11874,98.950000,1.143990,0.195312,0.997746,,,
11875,98.958000,1.145985,0.195303,1.002008,,,
11876,98.967000,1.147814,0.195217,1.006325,,,
11877,98.975000,1.149825,0.195198,1.010058,,,
11878,98.983000,1.152068,0.195241,1.013865,,,
11879,98.992000,1.153968,0.195060,1.018547,,,
11880,99.000000,1.155805,0.194957,1.023473,,,
11881,99.008000,1.157903,0.194917,1.027513,,,
11882,99.017000,1.159806,0.194981,1.031729,,,
11883,99.025000,1.161576,0.195054,1.036536,,,
11884,99.033000,1.163323,0.194962,1.041057,,,
11885,99.042000,1.165051,0.194732,1.045219,,,
11886,99.050000,1.167041,0.194581,1.049804,,,
11887,99.058000,1.169033,0.194638,1.054363,,,
11888,99.067000,1.170396,0.194797,1.058676,,,
11889,99.075000,1.170889,0.194862,1.062895,,,
11890,99.083000,1.173229,0.194707,1.067805,,,
11891,99.092000,1.175454,0.194715,1.072624,,,
11892,99.100000,1.176300,0.194580,1.076591,,,
11893,99.108000,1.177635,0.194600,1.081566,,,
11894,99.117000,1.179741,0.194743,1.086541,,,
11895,99.125000,1.180767,0.194696,1.090947,,,
11896,99.133000,1.181853,0.194647,1.095955,,,
11897,99.142000,1.183285,0.194433,1.100205,,,
11898,99.150000,1.184481,0.194465,1.104661,,,
11899,99.158000,1.185875,0.194521,1.110000,,,
11900,99.167000,1.186932,0.194476,1.114311,,,
11901,99.175000,1.187990,0.194273,1.118549,,,
11902,99.183000,1.189209,0.194217,1.123810,,,
11903,99.192000,1.189883,0.194329,1.128441,,,
11904,99.200000,1.190387,0.194379,1.132872,,,
11905,99.208000,1.191645,0.194322,1.137227,,,
11906,99.217000,1.192487,0.194078,1.141457,,,
11907,99.225000,1.193180,0.194146,1.146334,,,
11908,99.233000,1.193905,0.194122,1.151117,,,
11909,99.242000,1.194491,0.194191,1.155013,,,
11910,99.250000,1.195282,0.194119,1.159554,,,
11911,99.258000,1.196008,0.193930,1.164331,,,
11912,99.267000,1.196234,0.193828,1.168493,,,
11913,99.275000,1.196854,0.193748,1.173266,,,
11914,99.283000,1.198200,0.193864,1.178317,,,
11915,99.292000,1.199054,0.194057,1.182798,,,
11916,99.300000,1.199058,0.193915,1.187251,,,
11917,99.308000,1.199033,0.193745,1.191620,,,
11918,99.317000,1.199771,0.193643,1.195572,,,
11919,99.325000,1.199560,0.194055,1.200158,,,
11920,99.333000,1.199043,0.194359,1.205926,,,
11921,99.342000,1.199481,0.194413,1.210068,,,
11922,99.350000,1.199537,0.193996,1.213549,,,
11923,99.358000,1.199255,0.193660,1.218169,,,
11924,99.367000,1.199560,0.193866,1.222732,,,
11925,99.375000,1.199717,0.194026,1.226930,,,
11926,99.383000,1.199411,0.194103,1.231448,,,
11927,99.392000,1.199451,0.193879,1.235725,,,
11928,99.400000,1.199533,0.193624,1.239620,,,
11929,99.408000,1.199082,0.193584,1.243876,,,
11930,99.417000,1.198650,0.193832,1.248600,,,
11931,99.425000,1.198600,0.193926,1.253075,,,
11932,99.433000,1.198076,0.193858,1.257539,,,
11933,99.442000,1.197417,0.193618,1.261588,,,
11934,99.450000,1.197450,0.193539,1.265488,,,
11935,99.458000,1.197339,0.193580,1.269935,,,
11936,99.467000,1.196531,0.193719,1.274324,,,
11937,99.475000,1.195900,0.193576,1.278517,,,
11938,99.483000,1.195783,0.193478,1.282630,,,
11939,99.492000,1.195315,0.193307,1.286867,,,
11940,99.500000,1.194542,0.193237,1.291146,,,
11941,99.508000,1.194002,0.193277,1.295085,,,
11942,99.517000,1.193417,0.193193,1.299531,,,
11943,99.525000,1.192585,0.193133,1.303800,,,
11944,99.533000,1.191811,0.193122,1.308155,,,
11945,99.542000,1.191252,0.192982,1.312498,,,
11946,99.550000,1.190324,0.192918,1.316702,,,
11947,99.558000,1.189272,0.192938,1.320861,,,
11948,99.567000,1.188126,0.192854,1.325120,,,
11949,99.575000,1.187212,0.192906,1.329315,,,
11950,99.583000,1.186062,0.192760,1.333729,,,
11951,99.592000,1.184708,0.192873,1.337596,,,
11952,99.600000,1.183331,0.192872,1.341091,,,
11953,99.608000,1.182240,0.192858,1.345304,,,
11954,99.617000,1.181160,0.192905,1.349651,,,
11955,99.625000,1.179505,0.192795,1.353996,,,
11956,99.633000,1.177678,0.192742,1.358344,,,
11957,99.642000,1.176400,0.192659,1.362448,,,
11958,99.650000,1.175081,0.192731,1.366376,,,
11959,99.658000,1.173378,0.192844,1.371049,,,
11960,99.667000,1.171466,0.192834,1.375692,,,
11961,99.675000,1.169837,0.192669,1.379449,,,
11962,99.683000,1.168255,0.192546,1.383700,,,
11963,99.692000,1.166683,0.192569,1.388088,,,
11964,99.700000,1.164817,0.192634,1.392148,,,
11965,99.708000,1.162624,0.192652,1.396484,,,
11966,99.717000,1.160773,0.192462,1.400678,,,
11967,99.725000,1.159161,0.192257,1.404635,,,
11968,99.733000,1.157516,0.192177,1.408473,,,
11969,99.742000,1.155628,0.192196,1.412684,,,
11970,99.750000,1.153613,0.192279,1.417078,,,
11971,99.758000,1.151386,0.192282,1.421113,,,
11972,99.767000,1.149031,0.192223,1.424888,,,
11973,99.775000,1.147029,0.192170,1.429223,,,
